VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,RatecodeID
2,2015-01-25 00:13:06,2015-01-25 00:21:15,5,2.05,-73.99095916748048,40.73482131958008,1.0,N,-73.99073028564453,40.75537109375,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,
2,2015-01-25 00:13:06,2015-01-25 00:34:32,1,3.05,-73.99163818359375,40.727088928222656,1.0,N,-73.95171356201173,40.71477890014648,1,16.5,0.5,0.5,5.34,0.0,0.3,23.14,
2,2015-01-25 00:13:07,2015-01-25 00:27:08,4,3.06,-73.99263763427734,40.72379302978516,1.0,N,-73.96405029296875,40.756866455078125,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,
2,2015-01-25 00:13:07,2015-01-25 00:15:39,1,0.49,-73.9861602783203,40.75994873046875,1.0,N,-73.98360443115233,40.763938903808594,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,
2,2015-01-25 00:13:07,2015-01-25 00:24:59,1,2.6,-73.94847869873048,40.78247833251953,1.0,N,-73.9715347290039,40.800338745117195,1,11.0,0.5,0.5,1.5,0.0,0.3,13.8,
2,2015-01-25 00:13:07,2015-01-25 00:41:19,1,6.17,-74.00163269042967,40.74093627929688,1.0,N,-73.91980743408203,40.74308013916016,1,24.0,0.5,0.5,2.7,0.0,0.3,28.0,
2,2015-01-25 00:13:08,2015-01-25 00:34:57,1,3.72,-73.975341796875,40.78987884521485,1.0,N,-74.00504302978516,40.74119186401367,1,16.5,0.5,0.5,3.56,0.0,0.3,21.36,
2,2015-01-25 00:13:08,2015-01-25 00:18:57,1,1.1,-73.9798812866211,40.74624633789063,1.0,N,-73.98766326904298,40.73267364501953,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,
2,2015-01-25 00:13:09,2015-01-25 00:21:38,2,2.63,-73.99282836914062,40.701484680175774,1.0,N,-73.99290466308595,40.71997833251953,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,
2,2015-01-25 00:13:09,2015-01-25 00:22:51,2,2.22,-73.9925308227539,40.72446060180664,1.0,N,-74.01089477539062,40.70326614379882,1,9.5,0.5,0.5,2.7,0.0,0.3,13.5,
2,2015-01-25 00:13:09,2015-01-25 00:20:30,1,1.79,-73.9556884765625,40.77246856689453,1.0,N,-73.97438049316406,40.75667190551758,1,8.0,0.5,0.5,2.79,0.0,0.3,12.09,
2,2015-01-25 00:13:09,2015-01-25 00:24:28,1,1.14,-73.99311065673827,40.72428894042969,1.0,N,-74.0009765625,40.73522186279297,1,8.5,0.5,0.5,1.96,0.0,0.3,11.76,
2,2015-01-25 00:13:09,2015-01-25 01:02:40,1,10.2,-73.99761199951173,40.76224136352539,1.0,N,-73.90857696533203,40.69004821777344,2,39.0,0.5,0.5,0.0,0.0,0.3,40.3,
2,2015-01-04 13:44:51,2015-01-04 13:53:27,5,1.48,-73.98635101318358,40.759376525878906,1.0,N,-73.99624633789062,40.74671173095703,1,7.5,0.0,0.5,1.5,0.0,0.3,9.8,
2,2015-01-04 13:44:51,2015-01-04 13:45:03,1,0.03,-73.94451141357422,40.7945671081543,1.0,N,-73.9447021484375,40.79433441162109,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,
1,2015-01-04 13:44:52,2015-01-04 13:56:49,1,2.5,0.0,0.0,1.0,N,0.0,0.0,1,11.0,0.0,0.5,2.35,0.0,0.0,14.15,
2,2015-01-04 13:44:52,2015-01-04 13:46:38,1,0.36,-73.99124908447266,40.76546096801758,1.0,N,-73.98753356933594,40.76840972900391,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3,
2,2015-01-04 13:44:52,2015-01-04 13:56:58,3,3.14,-73.97794342041014,40.684871673583984,1.0,N,-73.99649047851561,40.72550964355469,1,12.5,0.0,0.5,2.5,0.0,0.3,15.8,
2,2015-01-04 13:44:52,2015-01-04 13:53:17,1,1.14,-73.99095153808595,40.75080871582031,1.0,N,-73.97940826416014,40.741260528564446,1,7.0,0.0,0.5,1.4,0.0,0.3,9.2,
2,2015-01-04 13:44:52,2015-01-04 14:04:23,1,8.98,-73.87100219726561,40.773792266845696,1.0,N,-73.96136474609375,40.7700424194336,1,27.0,0.0,0.5,0.0,5.33,0.3,33.13,
2,2015-01-04 13:44:52,2015-01-04 13:49:03,1,0.85,0.0,0.0,1.0,N,0.0,0.0,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,
1,2015-01-04 13:44:53,2015-01-04 13:49:40,2,0.7,-73.99473571777342,40.740093231201165,1.0,N,-73.9983139038086,40.73624420166016,2,5.0,0.0,0.5,0.0,0.0,0.0,5.8,
1,2015-01-04 13:44:53,2015-01-04 13:51:53,3,1.5,-74.01420593261719,40.71208953857422,1.0,N,-74.0010986328125,40.72412872314453,2,7.5,0.0,0.5,0.0,0.0,0.0,8.3,
2,2015-01-04 13:44:53,2015-01-04 13:55:07,2,1.26,-73.97955322265625,40.76626586914063,1.0,N,-73.98338317871094,40.755313873291016,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,
2,2015-01-04 13:44:53,2015-01-04 13:51:26,1,1.56,-73.9577865600586,40.77458572387695,1.0,N,-73.97223663330078,40.756885528564446,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,
1,2015-01-04 13:44:54,2015-01-04 13:53:36,1,1.5,-73.9694061279297,40.798587799072266,1.0,N,-73.97188568115233,40.78194046020508,1,8.0,0.0,0.5,1.75,0.0,0.0,10.55,
1,2015-01-04 13:44:54,2015-01-04 13:50:29,1,1.1,-73.96797943115233,40.8021354675293,1.0,N,-73.9776840209961,40.78726577758789,1,6.5,0.0,0.5,2.0,0.0,0.0,9.3,
1,2015-01-04 13:44:54,2015-01-04 13:47:15,1,0.5,-73.96251678466798,40.77003860473633,1.0,N,-73.96773529052734,40.76285552978516,1,4.0,0.0,0.5,1.0,0.0,0.0,5.8,
2,2015-01-04 13:44:54,2015-01-04 14:02:23,2,8.79,-73.96420288085938,40.77336883544922,1.0,N,-73.87063598632812,40.773834228515625,1,26.0,0.0,0.5,4.0,5.33,0.3,36.13,
2,2015-01-04 13:44:54,2015-01-04 13:53:15,1,1.39,-73.98625183105469,40.73043823242188,1.0,N,-73.99121856689453,40.74216842651367,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
2,2015-01-15 14:00:41,2015-01-15 14:11:18,1,1.64,-73.98372650146483,40.746341705322266,1.0,N,-73.966796875,40.76140594482422,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,
2,2015-01-15 14:00:41,2015-01-15 14:19:26,1,1.53,-73.99578094482422,40.732940673828125,1.0,N,-73.99107360839844,40.75038146972656,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,
2,2015-01-15 14:00:41,2015-01-15 14:31:42,5,7.48,-73.87081909179686,40.77370071411133,1.0,N,-73.96869659423827,40.76268005371094,2,27.0,0.0,0.5,0.0,0.0,0.3,27.8,
2,2015-01-15 14:00:41,2015-01-15 14:13:48,1,3.0,-73.96427154541014,40.77302169799805,1.0,N,-73.96577453613281,40.80466842651367,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,
2,2015-01-15 14:00:42,2015-01-15 14:05:01,1,0.67,-73.97093200683594,40.7959213256836,1.0,N,-73.97016906738281,40.78912353515625,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,
2,2015-01-15 14:00:42,2015-01-15 14:20:40,1,1.51,-73.97212219238281,40.75902938842773,1.0,N,-73.99093627929686,40.7557373046875,1,13.0,0.0,0.5,2.6,0.0,0.3,16.4,
2,2015-01-15 14:00:42,2015-01-15 14:05:16,2,0.85,-73.98056793212889,40.76565170288086,1.0,N,-73.9730453491211,40.75827026367188,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,
2,2015-01-15 14:00:43,2015-01-15 14:58:40,1,15.2,-73.80126190185547,40.667728424072266,2.0,N,-73.99335479736328,40.75600051879882,1,52.0,0.0,0.5,14.33,5.33,0.3,72.46,
2,2015-01-15 14:00:43,2015-01-15 14:41:50,3,9.96,-73.99095916748048,40.74534225463867,1.0,N,-73.97360229492188,40.63248062133789,2,35.5,0.0,0.5,0.0,0.0,0.3,36.3,
2,2015-01-15 14:00:44,2015-01-15 14:04:55,1,0.76,-73.96351623535155,40.77156066894531,1.0,N,-73.95298767089844,40.7724609375,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,
2,2015-01-15 14:00:44,2015-01-15 14:04:06,1,0.38,-73.99138641357422,40.77016830444336,1.0,N,-73.98978424072266,40.77473831176758,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
2,2015-01-15 14:00:45,2015-01-15 14:05:40,2,0.63,-73.95426940917967,40.77827072143555,1.0,N,-73.9562759399414,40.784046173095696,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,
2,2015-01-15 14:00:45,2015-01-15 14:39:09,1,12.63,-73.78852844238281,40.64778518676758,1.0,N,-73.9778823852539,40.689640045166016,1,40.0,0.0,0.5,12.0,0.0,0.3,52.8,
2,2015-01-15 14:00:45,2015-01-15 14:10:24,1,1.2,-73.99400329589844,40.75135040283203,1.0,N,-73.98135375976561,40.76112365722656,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,
2,2015-01-15 14:00:45,2015-01-15 14:16:31,2,1.18,-74.00641632080078,40.739654541015625,1.0,N,-73.98991394042967,40.73839569091797,1,10.5,0.0,0.5,2.1,0.0,0.3,13.4,
2,2015-01-15 14:00:45,2015-01-15 14:47:12,1,10.89,-74.00640869140625,40.73976516723633,1.0,N,-73.87119293212889,40.77421188354492,1,40.5,0.0,0.5,9.17,5.33,0.3,55.8,
2,2015-01-15 14:00:46,2015-01-15 14:41:54,6,10.39,-73.99309539794923,40.747257232666016,1.0,N,-73.86483001708984,40.770320892333984,1,38.0,0.0,0.5,10.83,5.33,0.3,54.96,
2,2015-01-15 14:00:46,2015-01-15 14:33:02,5,2.96,-73.96273040771484,40.774169921875,1.0,N,-73.99333190917967,40.74987030029297,2,20.5,0.0,0.5,0.0,0.0,0.3,21.3,
2,2015-01-15 14:00:46,2015-01-15 14:10:09,1,1.18,-73.98255920410156,40.77320098876953,1.0,N,-73.96412658691406,40.76470947265625,1,8.0,0.0,0.5,1.6,0.0,0.3,10.4,
2,2015-01-15 14:00:46,2015-01-15 14:14:51,1,1.62,-73.97618103027344,40.75120544433594,1.0,N,-73.9863739013672,40.76658630371094,1,10.5,0.0,0.5,2.1,0.0,0.3,13.4,
2,2015-01-15 14:00:47,2015-01-15 14:16:01,1,1.56,-73.95927429199219,40.774375915527344,1.0,N,-73.9763946533203,40.762939453125,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,
2,2015-01-15 14:00:47,2015-01-15 14:23:36,5,4.96,-73.97286224365233,40.74352264404297,1.0,N,-73.91412353515625,40.76496887207031,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8,
1,2015-01-26 12:41:08,2015-01-26 12:48:47,2,1.0,-73.96663665771484,40.80465698242188,1.0,N,-73.95440673828125,40.808372497558594,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,
1,2015-01-26 12:41:09,2015-01-26 12:55:10,1,4.3,-73.96664428710938,40.80441665649414,1.0,N,-73.99112701416014,40.76107025146485,2,15.5,0.0,0.5,0.0,0.0,0.3,16.3,
1,2015-01-26 12:41:09,2015-01-26 12:45:08,1,0.5,-73.9828109741211,40.74525451660156,1.0,N,-73.98004150390625,40.7520751953125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,
1,2015-01-26 12:41:09,2015-01-26 12:45:39,1,0.8,-73.99149322509764,40.73893737792969,1.0,N,-73.98859405517578,40.73051071166992,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,
1,2015-01-26 12:41:10,2015-01-26 13:05:04,1,1.1,-73.98239135742188,40.75740814208984,1.0,N,-73.96862030029298,40.76152038574219,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35,
1,2015-01-26 12:41:10,2015-01-26 13:00:55,1,2.9,-73.97307586669923,40.78036117553711,1.0,N,-73.98625946044923,40.74664306640625,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8,
1,2015-01-26 12:41:11,2015-01-26 12:44:41,1,0.3,-73.97181701660156,40.75690078735352,1.0,N,-73.97454833984375,40.75173568725586,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,
1,2015-01-26 12:41:12,2015-01-26 12:59:47,1,3.5,-73.97347259521484,40.74392318725586,1.0,N,-73.98201751708984,40.77973556518555,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95,
1,2015-01-26 12:41:12,2015-01-26 12:49:49,1,1.2,-74.01268005371092,40.706836700439446,1.0,N,-74.01604461669923,40.714859008789055,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,
1,2015-01-26 12:41:13,2015-01-26 12:51:16,1,1.3,-73.9763946533203,40.748401641845696,1.0,N,-73.99404907226561,40.74616241455078,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,
1,2015-01-26 12:41:14,2015-01-26 12:52:40,1,1.9,-73.98925018310547,40.74198532104492,1.0,N,-74.0025863647461,40.76076889038086,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,
1,2015-01-26 12:41:14,2015-01-26 12:48:18,1,1.0,-73.9873504638672,40.74944686889648,1.0,N,-74.00407409667967,40.75583267211913,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,
1,2015-01-26 12:41:15,2015-01-26 12:59:22,1,8.1,-73.86384582519531,40.76979446411133,1.0,N,-73.96227264404298,40.71165466308594,1,24.5,0.0,0.5,5.05,0.0,0.3,30.35,
1,2015-01-26 12:41:15,2015-01-26 12:46:18,1,1.0,-73.96928405761719,40.76113510131836,1.0,N,-73.9725341796875,40.74954605102539,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,
1,2015-01-26 12:41:15,2015-01-26 12:47:11,2,1.6,-74.00725555419923,40.72868347167969,1.0,N,-73.99505615234375,40.75000381469727,1,7.0,0.0,0.5,1.95,0.0,0.3,9.75,
1,2015-01-26 12:41:16,2015-01-26 12:54:54,1,1.6,-73.981201171875,40.733184814453125,1.0,N,-73.97855377197266,40.74808883666992,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8,
1,2015-01-26 12:41:17,2015-01-26 13:00:18,1,3.2,-73.99229431152342,40.75383758544922,1.0,N,-73.99629974365233,40.74049758911133,1,14.5,0.0,0.5,3.05,0.0,0.3,18.35,
1,2015-01-26 12:41:18,2015-01-26 12:46:41,1,1.0,-73.96748352050781,40.766010284423835,1.0,N,-73.96095275878906,40.777950286865234,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8,
1,2015-01-26 12:41:19,2015-01-26 12:56:36,1,2.2,-73.95759582519531,40.77452850341797,1.0,N,-73.98458862304686,40.76975631713867,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,
1,2015-01-26 12:41:20,2015-01-26 12:47:38,1,0.7,-73.95232391357422,40.77704620361328,1.0,N,-73.96235656738281,40.77733612060546,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,
1,2015-01-26 12:41:21,2015-01-26 13:07:25,1,4.2,-73.98628234863281,40.7468376159668,1.0,N,-73.94466400146483,40.79500579833984,2,19.5,0.0,0.5,0.0,0.0,0.3,20.3,
1,2015-01-26 12:41:21,2015-01-26 13:03:26,2,16.3,-73.9983901977539,40.761680603027344,3.0,N,-74.17723846435547,40.69504165649414,1,60.5,0.0,0.0,15.3,15.75,0.3,91.85,
2,2015-01-07 14:58:06,2015-01-07 15:23:00,1,3.12,-73.96896362304686,40.76414489746094,1.0,N,-73.9929962158203,40.72700119018555,1,17.0,0.0,0.5,2.22,0.0,0.3,20.02,
1,2015-01-15 10:26:13,2015-01-15 10:30:49,1,0.8,-73.97223663330078,40.7455940246582,1.0,N,-73.96466827392578,40.75601959228516,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3,
1,2015-01-15 10:26:14,2015-01-15 10:42:16,1,1.9,-73.9494857788086,40.772071838378906,1.0,N,-73.97072601318358,40.758392333984375,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,
1,2015-01-15 10:26:14,2015-01-15 10:51:03,1,2.6,-73.96176147460938,40.7642707824707,1.0,N,-73.98921966552734,40.7420654296875,1,16.0,0.0,0.5,3.35,0.0,0.3,20.15,
1,2015-01-15 10:26:14,2015-01-15 10:38:13,1,0.8,-73.99343872070312,40.742000579833984,1.0,N,-73.9874496459961,40.75202178955078,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,
1,2015-01-15 10:26:14,2015-01-15 10:49:00,2,6.8,-73.9729766845703,40.76113510131836,1.0,N,-74.00971221923827,40.709564208984375,1,23.0,0.0,0.5,4.5,0.0,0.3,28.3,
1,2015-01-15 10:26:15,2015-01-15 10:34:40,1,1.3,-73.94763946533203,40.77514266967773,1.0,N,-73.960693359375,40.76080703735352,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,
1,2015-01-15 10:26:15,2015-01-15 10:35:33,1,0.7,-73.98516845703125,40.75121307373047,1.0,N,-73.97951507568358,40.76188659667969,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,
1,2015-01-15 10:26:15,2015-01-15 10:33:37,1,0.3,-73.98387145996092,40.742454528808594,1.0,N,-73.9873046875,40.74406051635742,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,
1,2015-01-15 10:26:15,2015-01-15 10:36:03,1,1.4,-73.96815490722656,40.76235961914063,1.0,N,-73.98164367675781,40.7470703125,1,8.0,0.0,0.5,1.2,0.0,0.3,10.0,
1,2015-01-15 10:26:16,2015-01-15 10:32:04,1,1.2,-74.00554656982422,40.72677612304688,1.0,N,-74.01348114013672,40.71365737915039,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,
